"region","year","week","percent_unweighted_ili","ilitotal","num_of_providers","total_patients","total_specimens","total_a","total_b","percent_positive"
"Mississippi",2016,52,4.07867,730,45,17898,179,14,8,12.29
"Mississippi",2017,1,3.4803,622,49,17872,133,11,1,9.02
"Mississippi",2017,2,3.37425,613,48,18167,128,7,3,7.81
"Mississippi",2017,3,4.1751,763,48,18275,141,11,4,10.64
"Mississippi",2017,4,3.57162,663,49,18563,134,16,1,12.69
"Mississippi",2017,5,5.50059,1112,51,20216,156,26,4,19.23
"Mississippi",2017,6,6.42202,1365,51,21255,228,40,4,19.3
"Mississippi",2017,7,6.25095,1238,47,19805,240,40,5,18.75
"Mississippi",2017,8,6.78651,1344,49,19804,233,40,2,18.03
"Mississippi",2017,9,5.83258,1165,50,19974,209,26,2,13.4
"Mississippi",2017,10,5.11857,954,45,18638,186,22,7,15.59
"Mississippi",2017,11,4.78162,843,48,17630,175,15,5,11.43
"Mississippi",2017,12,3.88553,778,47,20023,128,5,2,5.47
"Mississippi",2017,13,3.44721,667,49,19349,99,5,2,7.07
"Mississippi",2017,14,2.87508,426,45,14817,103,10,0,9.71
"Mississippi",2017,15,3.23921,616,48,19017,90,7,0,7.78
"Mississippi",2017,16,2.76871,441,43,15928,76,3,2,6.58
"Mississippi",2017,17,2.26128,422,47,18662,63,4,0,6.35
"Mississippi",2017,18,2.07801,374,49,17998,44,2,0,4.55
"Mississippi",2017,19,2.15738,383,48,17753,58,2,0,3.45
"Mississippi",2017,20,2.33797,360,46,15398,53,0,2,3.77
"Mississippi",2017,21,2.25424,316,45,14018,72,2,0,2.78
"Mississippi",2017,22,1.76245,276,44,15660,13,0,0,0
"Mississippi",2017,23,1.78197,272,44,15264,47,1,0,2.13
"Mississippi",2017,24,1.80792,301,45,16649,110.5,1,2,1.065
"Mississippi",2017,25,1.36037,212,46,15584,13,0,0,0
"Mississippi",2017,26,1.37673,151,32,10968,110.5,1,2,0
"Mississippi",2017,27,1.49562,232,46,15512,110.5,1,2,0
"Mississippi",2017,28,1.15319,190,44,16476,110.5,1,2,0
"Mississippi",2017,29,1.40341,204,39,14536,12,0,0,0
"Mississippi",2017,30,1.04305,165,40,15819,10,0,0,0
"Mississippi",2017,31,1.10808,138,40,12454,110.5,1,2,0.87
"Mississippi",2017,32,1.44106,211,40,14642,110.5,1,2,1.74
"Mississippi",2017,33,1.5379,255,41,16581,110.5,1,2,2.61
"Mississippi",2017,34,2.91122,543,44,18652,110.5,1,2,3.48
"Mississippi",2017,35,3.40079,526,41,15467,23,1,0,4.35
"Mississippi",2017,36,2.18348,377,45,17266,32,0,0,0
"Mississippi",2017,37,1.89839,352,43,18542,45,5,0,11.11
"Mississippi",2017,38,1.96141,370,45,18864,48,2,0,4.17
"Mississippi",2017,39,2.25916,386,43,17086,44,0,0,0
"Mississippi",2017,40,2.43024,452,45,18599,77,3,0,3.9
"Mississippi",2017,41,2.23943,321,43,14334,74,8,0,10.81
"Mississippi",2017,42,2.15558,317,42,14706,79,5,0,6.33
"Mississippi",2017,43,2.80514,467,45,16648,69,13,0,18.84
"Mississippi",2017,44,3.16718,413,38,13040,82,13,0,15.85
"Mississippi",2017,45,4.40592,821,47,18634,138,23,0,16.67
"Mississippi",2017,46,5.28736,1081,49,20445,121,12,0,9.92
"Mississippi",2017,47,6.08059,1088,48,17893,128,14,0,10.94
"Mississippi",2017,48,5.56944,1114,48,20002,172,10,1,6.4
"Mississippi",2017,49,5.92406,919,46,15513,111,8,0,7.21
"Mississippi",2017,50,8.49014,1498,48,17644,157,20,2,14.01
"Mississippi",2017,51,12.2444,2425,46,19805,163,19,2,12.88
"Mississippi",2017,52,14.1183,2060,45,14591,154,13,2,9.74
"Mississippi",2018,1,9.99491,1964,49,19650,162,17,2,11.73
"Mississippi",2018,2,10.7371,2000,46,18627,175,18,5,13.14
"Mississippi",2018,3,9.37762,1680,48,17915,147,13,3,10.88
"Mississippi",2018,4,10.4791,2128,48,20307,153,14,8,14.38
"Mississippi",2018,5,9.49246,2033,47,21417,170,7,15,12.94
"Mississippi",2018,6,8.75438,1873,48,21395,151,7,13,13.25
"Mississippi",2018,7,7.7409,1495,46,19313,125,6,6,9.6
"Mississippi",2018,8,5.80919,1093,46,18815,95,4,3,7.37
"Mississippi",2018,9,3.87465,685,46,17679,78,3,4,8.97
"Mississippi",2018,10,3.12924,576,48,18407,55,0,0,0
"Mississippi",2018,11,2.94579,469,45,15921,57,0,1,1.75
"Mississippi",2018,12,2.68391,444,44,16543,29,1,0,3.45
"Mississippi",2018,13,2.33991,376,44,16069,30,0,0,0
"Mississippi",2018,14,2.24547,352,43,15676,26,0,2,7.69
"Mississippi",2018,15,2.57074,407,43,15832,26,0,1,3.85
"Mississippi",2018,16,2.17982,377,43,17295,21,0,0,0
"Mississippi",2018,17,2.22198,405,44,18227,20,0,0,0
"Mississippi",2018,18,2.34473,336,45,14330,23,0,1,4.35
"Mississippi",2018,19,1.96673,279,43,14186,17,0,0,0
"Mississippi",2018,20,1.88175,310,46,16474,12,0,0,0
"Mississippi",2018,21,1.824,302,47,16557,11,0,0,0
"Mississippi",2018,22,1.9456,294,44,15111,110.5,1,2,0
"Mississippi",2018,23,1.38915,222,45,15981,110.5,1,2,0
"Mississippi",2018,24,1.26806,208,45,16403,110.5,1,2,0
"Mississippi",2018,25,1.15507,193,45,16709,110.5,1,2,0
"Mississippi",2018,26,1.15998,168,45,14483,110.5,1,2,0
"Mississippi",2018,27,1.35505,193,43,14243,110.5,1,2,0
"Mississippi",2018,28,1.1408,190,44,16655,110.5,1,2,0
"Mississippi",2018,29,0.997889,156,42,15633,110.5,1,2,0
"Mississippi",2018,30,1.14843,198,44,17241,110.5,1,2,0
"Mississippi",2018,31,1.05817,165,41,15593,110.5,1,2,0
"Mississippi",2018,32,1.10771,134,44,12097,10,0,0,0
"Mississippi",2018,33,1.54768,248,42,16024,18,0,1,5.56
"Mississippi",2018,34,1.73671,243,40,13992,15,0,0,0
"Mississippi",2018,35,2.25188,270,37,11990,14,0,0,0
"Mississippi",2018,36,1.91326,326,45,17039,25,0,1,4
"Mississippi",2018,37,1.71897,264,41,15358,36,0,0,0
"Mississippi",2018,38,1.84735,281,40,15211,25,0,0,0
"Mississippi",2018,39,1.94573,337,43,17320,46,0,1,2.17
"Mississippi",2018,40,1.93019,339,44,17563,53,0,0,0
"Mississippi",2018,41,1.99827,346,47,17315,57,0,0,0
"Mississippi",2018,42,2.19066,384,47,17529,56,0,1,1.79
"Mississippi",2018,43,2.50883,405,47,16143,85,0,0,0
"Mississippi",2018,44,2.70222,457,48,16912,74,0,1,1.35
"Mississippi",2018,45,2.84541,499,48,17537,67,0,0,0
"Mississippi",2018,46,3.26548,523,48,16016,62,0,0,0
"Mississippi",2018,47,3.30231,511,47,15474,76,0,1,1.32
"Mississippi",2018,48,3.41987,631,48,18451,85,0,0,0
"Mississippi",2018,49,3.22215,540,48,16759,71,1,1,2.82
"Mississippi",2018,50,3.40722,581,48,17052,85,3,1,4.71
"Mississippi",2018,51,4.566,687,48,15046,92,5,0,5.43
"Mississippi",2018,52,5.04239,791,48,15687,111,8,1,8.11
"Mississippi",2019,1,4.07899,661,48,16205,121,6,3,7.44
"Mississippi",2019,2,3.56447,604,47,16945,97,7,3,10.31
"Mississippi",2019,3,4.10309,683,48,16646,100,15,1,16
"Mississippi",2019,4,5.19119,896,48,17260,173,29,1,17.34
"Mississippi",2019,5,7.14015,1317,48,18445,275,85,0,30.91
"Mississippi",2019,6,8.78375,1864,48,21221,308,90,1,29.55
"Mississippi",2019,7,9.85001,2003,48,20335,260,88,2,34.62
"Mississippi",2019,8,7.62465,1465,46,19214,242,43,1,18.18
"Mississippi",2019,9,6.52977,1167,47,17872,137,25,2,19.71
"Mississippi",2019,10,6.13532,963,46,15696,130,14,1,11.54
"Mississippi",2019,11,4.60165,737,46,16016,127,14,2,12.6
"Mississippi",2019,12,3.31953,577,47,17382,68,3,0,4.41
"Mississippi",2019,13,3.11137,535,48,17195,64,4,0,6.25
"Mississippi",2019,14,3.07604,536,48,17425,55,2,0,3.64
"Mississippi",2019,15,2.49986,444,48,17761,52,4,0,7.69
"Mississippi",2019,16,2.7143,449,47,16542,34,0,1,2.94
"Mississippi",2019,17,2.51548,394,47,15663,40,0,0,0
"Mississippi",2019,18,2.18778,336,45,15358,18,0,1,5.56
"Mississippi",2019,19,2.00099,323,46,16142,27,0,1,3.7
"Mississippi",2019,20,2.20207,306,44,13896,26,0,0,0
"Mississippi",2019,21,1.8805,265,43,14092,17,1,1,11.76
"Mississippi",2019,22,1.93183,314,47,16254,19,0,1,5.26
"Mississippi",2019,23,1.40854,224,48,15903,110.5,1,2,7.79
"Mississippi",2019,24,1.56415,207,44,13234,110.5,1,2,10.32
"Mississippi",2019,25,1.18351,176,45,14871,110.5,1,2,12.85
"Mississippi",2019,26,1.11187,162,43,14570,13,0,2,15.38
"Mississippi",2019,27,1.0119,148,46,14626,14,1,1,14.29
"Mississippi",2019,28,0.901607,138,46,15306,110.5,1,2,9.52666666666667
"Mississippi",2019,29,0.891277,136,46,15259,110.5,1,2,4.76333333333333
"Mississippi",2019,30,0.94864,128,46,13493,14,0,0,0
"Mississippi",2019,31,0.974763,146,44,14978,10,0,0,0
"Mississippi",2019,32,1.11724,152,44,13605,10,0,0,0
"Mississippi",2019,33,1.11119,160,44,14399,110.5,1,2,0
"Mississippi",2019,34,1.58004,266,47,16835,16,0,0,0
"Mississippi",2019,35,1.80196,309,45,17148,11,0,0,0
"Mississippi",2019,36,1.88953,339,47,17941,20,0,0,0
"Mississippi",2019,37,1.92056,308,45,16037,31,0,0,0
"Mississippi",2019,38,1.81055,319,47,17619,34,0,1,2.94
"Mississippi",2019,39,1.85135,344,46,18581,56,0,1,1.79
"Mississippi",2019,40,1.93891,365,45,18825,44,0,1,2.27
"Mississippi",2019,41,2.03907,357,46,17508,59,0,0,0
"Mississippi",2019,42,2.07059,369,46,17821,56,0,3,5.36
"Mississippi",2019,43,2.96099,545,47,18406,67,1,1,2.99
"Mississippi",2019,44,2.62253,465,47,17731,85,0,0,0
"Mississippi",2019,45,4.07347,774,46,19001,110,0,1,0.91
"Mississippi",2019,46,5.02775,897,46,17841,93,0,3,3.23
"Mississippi",2019,47,6.063,1151,47,18984,103,2,3,4.85
"Mississippi",2019,48,7.3034,1251,44,17129,106,0,11,10.38
"Mississippi",2019,49,5.20234,995,46,19126,141,0,11,7.8
"Mississippi",2019,50,5.79212,1027,45,17731,133,0,24,18.05
"Mississippi",2019,51,7.16889,1239,45,17283,176,0,44,25
"Mississippi",2019,52,8.43441,1356,43,16077,203,6,45,25.12
"Mississippi",2020,1,6.40639,1147,46,17904,194,6,28,17.53
"Mississippi",2020,2,4.85695,803,45,16533,161,11,20,19.25
"Mississippi",2020,3,5.1818,895,44,17272,157,8,18,16.56
"Mississippi",2020,4,5.80814,1045,46,17992,151,17,10,17.88
"Mississippi",2020,5,6.96873,1072,43,15383,202,23,9,15.84
"Mississippi",2020,6,6.83419,1349,46,19739,196,38,13,26.02
"Mississippi",2020,7,6.29736,1122,44,17817,201,29,9,18.91
"Mississippi",2020,8,5.65263,1074,47,19000,171,26,9,20.47
"Mississippi",2020,9,5.86837,1037,45,17671,168,20,8,16.67
"Mississippi",2020,10,5.21506,913,44,17507,172,22,2,13.95
"Mississippi",2020,11,5.49606,739,41,13446,171,12,0,7.02
"Mississippi",2020,12,5.85904,680,42,11606,143,1,0,0.7
"Mississippi",2020,13,4.70052,485,40,10318,97,0,0,0
"Mississippi",2020,14,4.09708,314,37,7664,48,0,0,0
"Mississippi",2020,15,3.12139,243,38,7785,42,0,0,0
"Mississippi",2020,16,2.5065,212,41,8458,44,0,0,0
"Mississippi",2020,17,2.60903,201,35,7704,33,0,0,0
"Mississippi",2020,18,1.6141,131,39,8116,29,0,0,0
"Mississippi",2020,19,1.5586,125,39,8020,27,1,1,7.41
"Mississippi",2020,20,1.33956,129,40,9630,20,0,0,0
"Mississippi",2020,21,1.18563,102,34,8603,15,0,0,0
"Mississippi",2020,22,1.52781,117,33,7658,110.5,1,2,0
"Mississippi",2020,23,0.970874,100,34,10300,10,0,0,0
"Mississippi",2020,24,1.08153,104,34,9616,110.5,1,2,0
"Mississippi",2020,25,1.58215,161,36,10176,110.5,1,2,0
"Mississippi",2020,26,1.7632,165,34,9358,110.5,1,2,0
"Mississippi",2020,27,1.29798,117,31,9014,110.5,1,2,0
"Mississippi",2020,28,1.81535,163,31,8979,110.5,1,2,0
"Mississippi",2020,29,1.66339,144,30,8657,110.5,1,2,0
"Mississippi",2020,30,1.76221,166,33,9420,110.5,1,2,0
"Mississippi",2020,31,1.86114,167,34,8973,110.5,1,2,0
"Mississippi",2020,32,1.75844,175,34,9952,21,0,0,0
"Mississippi",2020,33,1.8112,151,32,8337,16,0,0,0
"Mississippi",2020,34,1.60384,177,34,11036,10,0,0,0
"Mississippi",2020,35,1.50532,123,25,8171,13,1,1,15.38
"Mississippi",2020,36,1.44818,115,27,7941,25,0,0,0
"Mississippi",2020,37,1.47798,144,33,9743,110.5,1,2,0
"Mississippi",2020,38,1.66271,168,36,10104,110.5,1,2,0
"Mississippi",2020,39,1.53597,171,36,11133,13,0,0,0
"Mississippi",2020,40,1.49199,164,33,10992,17,0,0,0
"Mississippi",2020,41,1.61569,206,34,12750,20,0,0,0
"Mississippi",2020,42,1.55168,186,34,11987,36,1,0,2.78
"Mississippi",2020,43,1.90305,254,34,13347,36,0,0,0
"Mississippi",2020,44,1.48703,149,27,10020,20,0,0,0
"Mississippi",2020,45,1.87102,226,35,12079,43,0,0,0
"Mississippi",2020,46,1.87213,224,31,11965,52,0,0,0
"Mississippi",2020,47,2.39543,264,31,11021,46,0,2,4.35
"Mississippi",2020,48,1.83196,191,30,10426,52,0,0,0
"Mississippi",2020,49,2.33068,255,32,10941,51,0,0,0
"Mississippi",2020,50,2.60094,248,29,9535,43,0,0,0
"Mississippi",2020,51,2.72123,266,25,9775,43,0,1,2.33
"Mississippi",2020,52,3.39677,282,29,8302,40,0,0,0
"Mississippi",2020,53,2.49385,142,22,5694,39,0,0,0
"Mississippi",2021,1,2.53282,218,21,8607,29,0,0,0
"Mississippi",2021,2,2.09924,132,18,6288,30,0,0,0
"Mississippi",2021,3,1.48291,108,17,7283,33,0,0,0
"Mississippi",2021,4,2.47898,230,24,9278,35,0,0,0
"Mississippi",2021,5,2.05558,179,26,8708,27,0,0,0
"Mississippi",2021,6,1.43172,78,14,5448,27,0,1,3.7
"Mississippi",2021,7,1.71947,127,22,7386,14,0,1,7.14
"Mississippi",2021,8,1.54266,130,20,8427,54,0,0,0
"Mississippi",2021,9,1.71422,155,23,9042,23,0,0,0
"Mississippi",2021,10,1.54578,156,22,10092,18,0,0,0
"Mississippi",2021,11,1.50879,133,19,8815,27,2,0,7.41
"Mississippi",2021,12,1.51365,153,26,10108,40,0,1,2.5
"Mississippi",2021,13,0.693963,50,16,7205,32,0,0,0
"Mississippi",2021,14,1.14709,96,24,8369,34,0,0,0
"Mississippi",2021,15,1.5064,159,27,10555,37,0,0,0
"Mississippi",2021,16,1.72187,157,24,9118,35,0,0,0
"Mississippi",2021,17,1.71355,187,26,10913,24,0,0,0
"Mississippi",2021,18,2.01872,192,25,9511,30,0,0,0
"Mississippi",2021,19,2.07787,222,23,10684,34,0,0,0
"Mississippi",2021,20,2.33351,260,24,11142,21,0,1,4.76
"Mississippi",2021,21,2.18186,185,20,8479,28,0,0,0
"Mississippi",2021,22,2.06818,236,25,11411,35,0,0,0
"Mississippi",2021,23,1.69709,172,22,10135,26,0,0,0
"Mississippi",2021,24,2.0228,220,26,10876,37,0,0,0
"Mississippi",2021,25,2.05265,223,26,10864,32,0,0,0
"Mississippi",2021,26,1.93832,181,20,9338,21,0,0,0
"Mississippi",2021,27,2.16285,204,19,9432,13,0,0,0
"Mississippi",2021,28,2.29224,267,22,11648,24,0,0,0
"Mississippi",2021,29,3.54739,448,24,12629,30,0,0,0
"Mississippi",2021,30,2.66075,312,19,11726,12,0,0,0
"Mississippi",2021,31,2.35946,230,18,9748,110.5,1,2,0
"Mississippi",2021,32,2.82226,245,17,8681,13,0,0,0
"Mississippi",2021,33,3.14813,387,23,12293,11,2,2,36.36
"Mississippi",2021,34,3.27844,219,15,6680,15,0,0,0
"Mississippi",2021,35,2.09995,158,16,7524,13,0,0,0
"Mississippi",2021,36,2.61519,273,20,10439,110.5,1,2,0
"Mississippi",2021,37,1.73403,127,19,7324,15,0,0,0
"Mississippi",2021,38,1.77446,138,16,7777,31,0,1,3.23
"Mississippi",2021,39,2.19598,106,8,4827,32,0,0,0
"Mississippi",2021,40,2.42783,312,33,12851,36,0,0,0
"Mississippi",2021,41,2.46793,279,30,11305,25,0,0,0
"Mississippi",2021,42,2.58256,330,32,12778,32,0,0,0
"Mississippi",2021,43,2.56128,349,34,13626,39,0,1,2.56
"Mississippi",2021,44,3.01175,433,35,14377,34,0,0,0
"Mississippi",2021,45,3.20581,455,35,14193,49,0,0,0
"Mississippi",2021,46,3.8602,592,36,15336,69,3,0,4.35
"Mississippi",2021,47,3.76357,482,36,12807,89,3,0,3.37
"Mississippi",2021,48,3.43936,479,34,13927,75,3,0,4
"Mississippi",2021,49,3.43564,478,36,13913,115,6,1,6.09
"Mississippi",2021,50,3.75364,529,35,14093,142,7,0,4.93
"Mississippi",2021,51,4.03131,551,34,13668,236,9,5,5.93
"Mississippi",2021,52,6.29745,1012,33,16070,155,2,3,3.23
"Mississippi",2022,1,6.51609,1203,35,18462,73,3,0,4.11
"Mississippi",2022,2,6.37445,1002,31,15719,45,1,2,6.67
"Mississippi",2022,3,5.0508,696,34,13780,52,0,1,1.92
"Mississippi",2022,4,4.46886,610,34,13650,35,0,0,0
"Mississippi",2022,5,3.60945,356,31,9863,40,4,0,10
"Mississippi",2022,6,2.52852,328,34,12972,40,2,3,12.5
"Mississippi",2022,7,3.02039,360,34,11919,59,3,1,6.78
"Mississippi",2022,8,2.62093,298,33,11370,77,8,1,11.69
"Mississippi",2022,9,2.66842,305,32,11430,74,7,0,9.46
"Mississippi",2022,10,3.03946,362,33,11910,95,13,0,13.68
"Mississippi",2022,11,2.84159,308,34,10839,109,21,3,22.02
"Mississippi",2022,12,2.51389,294,33,11695,85,12,3,17.65
"Mississippi",2022,13,3.52179,375,32,10648,99,8,1,9.09
"Mississippi",2022,14,2.91939,331,33,11338,115,24,1,21.74
"Mississippi",2022,15,3.26115,381,33,11683,92,7,1,8.7
"Mississippi",2022,16,2.63035,338,34,12850,123,17,2,15.45
"Mississippi",2022,17,2.72992,347,34,12711,92,8,2,10.87
"Mississippi",2022,18,2.4913,322,34,12925,88,2,2,4.55
"Mississippi",2022,19,1.8712,240,34,12826,91,4,1,5.49
"Mississippi",2022,20,1.85342,240,33,12949,90,1,1,2.22
"Mississippi",2022,21,2.31348,289,32,12492,79,0,3,3.8
"Mississippi",2022,22,2.27273,258,31,11352,87,3,2,5.75
"Mississippi",2022,23,1.7603,209,30,11873,112,6,0,5.36
"Mississippi",2022,24,2.75353,328,31,11912,127,2,2,3.15
"Mississippi",2022,25,2.0861,251,29,12032,100,1,1,2
"Mississippi",2022,26,2.67628,323,28,12069,112,0,7,6.25
"Mississippi",2022,27,2.81532,350,30,12432,110,1,3,3.64
"Mississippi",2022,28,2.64477,343,31,12969,146,1,6,4.79
"Mississippi",2022,29,2.24328,303,32,13507,104,2,4,5.77
"Mississippi",2022,30,2.41775,280,30,11581,137,2,10,8.76
"Mississippi",2022,31,2.22314,269,30,12100,93,1,4,5.38
"Mississippi",2022,32,2.06763,266,31,12865,87,0,5,5.75
"Mississippi",2022,33,2.63236,357,31,13562,91,0,10,10.99
"Mississippi",2022,34,3.46884,477,30,13751,130,3,13,12.31
"Mississippi",2022,35,3.6194,485,31,13400,136,0,8,5.88
"Mississippi",2022,36,3.47865,462,29,13281,130,0,3,2.31
"Mississippi",2022,37,2.66585,348,29,13054,91,1,5,6.59
"Mississippi",2022,38,2.64077,325,25,12307,114,2,12,12.28
"Mississippi",2022,39,2.90593,371,30,12767,116,2,6,6.9
"Mississippi",2022,40,3.44256,457,31,13275,117,3,12,12.82
"Mississippi",2022,41,4.56517,621,30,13603,126,11,6,13.49
"Mississippi",2022,42,5.30754,705,30,13283,202,45,3,23.76
"Mississippi",2022,43,7.21649,1050,29,14550,279,58,20,27.96
"Mississippi",2022,44,10.0621,1524,30,15146,361,93,27,33.24
"Mississippi",2022,45,8.15098,1259,30,15446,328,80,35,35.06
"Mississippi",2022,46,7.34942,1014,31,13797,376,106,38,38.3
"Mississippi",2022,47,9.39057,1282,31,13652,477,117,48,34.59
"Mississippi",2022,48,7.83277,1111,32,14184,344,70,31,29.36
"Mississippi",2022,49,5.95238,780,31,13104,299,37,32,23.08
"Mississippi",2022,50,5.27225,641,31,12158,250,18,24,16.8
"Mississippi",2022,51,5.01545,552,29,11006,209,6,17,11
"Mississippi",2022,52,5.84303,743,30,12716,296,11,30,13.85
"Mississippi",2023,1,4.03377,516,31,12792,249,4,6,4.02
"Mississippi",2023,2,3.38462,407,31,12025,220,8,3,5
"Mississippi",2023,3,3.58966,450,32,12536,193,3,10,6.74
"Mississippi",2023,4,3.53882,438,32,12377,174,2,3,2.87
"Mississippi",2023,5,3.49622,435,32,12442,195,2,6,4.1
"Mississippi",2023,6,3.43878,437,31,12708,191,1,7,4.19
"Mississippi",2023,7,3.17177,373,30,11760,183,0,6,3.28
"Mississippi",2023,8,2.56283,309,28,12057,169,0,9,5.33
"Mississippi",2023,9,2.88288,368,31,12765,155,0,5,3.23
"Mississippi",2023,10,2.44941,305,30,12452,151,1,8,5.96
"Mississippi",2023,11,2.52094,304,32,12059,129,0,3,2.33
"Mississippi",2023,12,2.20874,273,30,12360,118,0,4,3.39
"Mississippi",2023,13,1.98629,255,32,12838,127,2,7,7.09
"Mississippi",2023,14,2.15714,274,32,12702,146,1,14,10.27
"Mississippi",2023,15,1.94666,246,30,12637,140,1,6,5
"Mississippi",2023,16,2.2384,289,31,12911,136,0,11,8.09
"Mississippi",2023,17,1.98899,253,30,12720,128,1,5,4.69
"Mississippi",2023,18,1.86675,232,30,12428,124,0,10,8.06
"Mississippi",2023,19,1.60496,189,28,11776,124,0,2,1.61
"Mississippi",2023,20,1.73369,216,30,12459,102,0,5,4.9
"Mississippi",2023,21,2.24283,266,29,11860,89,0,5,5.62
"Mississippi",2023,22,1.76426,188,28,10656,119,0,8,6.72
"Mississippi",2023,23,1.67878,194,30,11556,96,2,1,3.13
"Mississippi",2023,24,1.56103,183,31,11723,109,0,3,2.75
"Mississippi",2023,25,1.5114,177,29,11711,74,0,3,4.05
"Mississippi",2023,26,1.20403,128,25,10631,94,2,4,6.38
"Mississippi",2023,27,1.27222,131,26,10297,85,1,5,7.06
"Mississippi",2023,28,1.36771,148,27,10821,69,1,6,10.14
"Mississippi",2023,29,1.36421,152,27,11142,84,1,2,3.57
"Mississippi",2023,30,1.55747,179,30,11493,92,0,2,2.17
"Mississippi",2023,31,2.01591,223,25,11062,109,1,3,3.67
"Mississippi",2023,32,2.53678,300,27,11826,134,0,7,5.22
"Mississippi",2023,33,3.2665,391,28,11970,159,2,12,8.81
"Mississippi",2023,34,3.37916,381,23,11275,228,1,12,5.7
"Mississippi",2023,35,3.46854,360,23,10379,198,0,2,1.01
"Mississippi",2023,36,2.72355,279,24,10244,165,0,4,2.42
"Mississippi",2023,37,2.61375,270,23,10330,164,0,8,4.88
"Mississippi",2023,38,2.95896,279,23,9429,135,2,1,2.22
"Mississippi",2023,39,2.57255,250,24,9718,170,2,8,5.88
"Mississippi",2023,40,3.00762,434,30,14430,137,1,8,6.57
"Mississippi",2023,41,3.05499,450,31,14730,189,1,15,8.47
"Mississippi",2023,42,3.27678,506,31,15442,195,3,2,2.56
"Mississippi",2023,43,4.03415,619,30,15344,159,1,4,3.14
"Mississippi",2023,44,4.47523,672,31,15016,164,0,1,0.61
"Mississippi",2023,45,5.38834,879,30,16313,197,8,10,9.14
"Mississippi",2023,46,6.09756,1020,31,16728,247,10,14,9.72
"Mississippi",2023,47,5.95843,880,30,14769,287,11,12,8.01
"Mississippi",2023,48,5.27627,826,30,15655,217,7,20,12.44
"Mississippi",2023,49,6.57549,1000,30,15208,254,21,15,14.17
"Mississippi",2023,50,7.80032,1261,29,16166,355,28,31,16.62
"Mississippi",2023,51,9.8091,1634,30,16658,425,42,46,20.71
"Mississippi",2023,52,9.26262,1481,30,15989,410,38,45,20.24
"Mississippi",2024,1,7.23418,1092,29,15095,443,43,32,16.93
"Mississippi",2024,2,5.80623,857,31,14760,359,35,15,13.93
"Mississippi",2024,3,5.13333,668,31,13013,251,18,7,9.96
"Mississippi",2024,4,5.0339,646,32,12833,276,16,14,10.87
"Mississippi",2024,5,4.78502,631,30,13187,236,12,12,10.17
"Mississippi",2024,6,4.94392,692,31,13997,366,11,12,6.28
"Mississippi",2024,7,4.43024,596,31,13453,277,12,6,6.5
"Mississippi",2024,8,5.20634,733,31,14079,276,12,8,7.25
"Mississippi",2024,9,3.9532,544,31,13761,238,10,9,7.98
"Mississippi",2024,10,3.82494,527,31,13778,195,9,3,6.15
"Mississippi",2024,11,3.26817,438,30,13402,187,3,2,2.67
"Mississippi",2024,12,2.9737,398,30,13384,214,4,4,3.74
"Mississippi",2024,13,3.28577,449,31,13665,223,4,7,4.93
"Mississippi",2024,14,3.32009,468,32,14096,189,8,8,8.47
"Mississippi",2024,15,3.03321,379,29,12495,171,6,4,5.85
"Mississippi",2024,16,2.68802,381,31,14174,183,4,9,7.1
"Mississippi",2024,17,3.12965,421,31,13452,224,5,13,8.04
"Mississippi",2024,18,2.52689,296,28,11714,163,2,8,6.13
"Mississippi",2024,19,2.41702,343,30,14191,170,4,7,6.47
"Mississippi",2024,20,2.78909,363,28,13015,129,2,3,3.88
"Mississippi",2024,21,1.7212,202,26,11736,174,1,7,4.6
"Mississippi",2024,22,1.97697,261,29,13202,172,0,8,4.65
"Mississippi",2024,23,1.6126,172,25,10666,131,0,4,3.05
"Mississippi",2024,24,1.84203,243,30,13192,126,2,1,2.38
"Mississippi",2024,25,1.56857,206,28,13133,145,0,3,2.07
"Mississippi",2024,26,1.92031,254,30,13227,133,0,2,1.5
"Mississippi",2024,27,2.05442,265,30,12899,107,0,4,3.74
"Mississippi",2024,28,2.16412,293,29,13539,168,0,5,2.98
"Mississippi",2024,29,2.43433,329,30,13515,223,1,4,2.24
"Mississippi",2024,30,2.43481,324,29,13307,186,3,8,5.91
"Mississippi",2024,31,2.69497,377,31,13989,219,0,11,5.02
"Mississippi",2024,32,3.40892,457,29,13406,204,0,5,2.45
"Mississippi",2024,33,3.44974,487,29,14117,266,2,8,3.76
"Mississippi",2024,34,3.16764,390,29,12312,222,0,8,3.6
"Mississippi",2024,35,2.91429,408,31,14000,266,2,4,2.26
"Mississippi",2024,36,2.3341,325,30,13924,249,1,7,3.21
"Mississippi",2024,37,2.09646,223,26,10637,189,0,4,2.12
"Mississippi",2024,38,1.7694,215,27,12151,251,2,6,3.19
"Mississippi",2024,39,2.09939,256,28,12194,200,3,8,5.5
"Mississippi",2024,40,2.773,371,29,13379,183,1,7,4.37
"Mississippi",2024,41,2.68385,354,29,13190,206,1,6,3.4
"Mississippi",2024,42,2.43862,294,28,12056,222,1,8,4.05
"Mississippi",2024,43,2.62201,303,28,11556,230,1,9,4.35
"Mississippi",2024,44,2.64163,332,29,12568,227,3,7,4.41
"Mississippi",2024,45,2.82111,378,28,13399,225,4,6,4.44
